,Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5perc,Total,Date,Time,Payment,Cogs,Gross_Inc,Rating
919,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.9389999999999996,82.719,2019-03-02,12:36,Ewallet,78.78,3.9389999999999996,6.3
920,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06,Credit card,322.11,16.1055,5.1
921,181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.9110000000000005,103.131,2019-02-08,10:58,Cash,98.22,4.9110000000000005,7.0
922,838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10,Credit card,25.46,1.273,5.2
923,887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.0790000000001,2019-01-10,10:31,Credit card,581.98,29.099,6.6
924,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.565999999999999,221.886,2019-03-14,13:49,Ewallet,211.32,10.565999999999999,6.5
925,226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.7560000000000002,57.876000000000005,2019-01-10,11:10,Ewallet,55.12,2.7560000000000002,9.0
926,321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38,Credit card,88.31,4.4155,5.2
927,397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,Credit card,356.58,17.829,6.8
928,431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51,Credit card,794.25,39.7125,7.6
929,825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,Ewallet,50.62,2.531,7.2
930,641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,599.52,29.976,7.1
931,756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05,Credit card,166.7,8.335,9.5
932,243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,744.4,37.22,5.1
933,458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.98800000000006,2019-01-20,12:27,Ewallet,448.56,22.428,7.6
934,501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24,Ewallet,378.9,18.945,9.8
935,235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.857999999999999,270.018,2019-01-24,20:59,Ewallet,257.16,12.857999999999999,5.1
936,433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48,Ewallet,552.23,27.6115,7.5
937,361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,447.4,22.37,7.4
938,131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27,Cash,276.27,13.8135,4.2
939,500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.92699999999996,2019-03-21,17:04,Ewallet,343.74,17.187,5.9
940,720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,Ewallet,266.08,13.304,6.9
941,702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,Cash,898.38,44.919,6.6
942,809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,Ewallet,456.8,22.84,5.7
943,449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,Credit card,253.95,12.6975,5.3
944,333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.08800000000001,2019-03-28,20:14,Cash,70.56,3.528,4.2
945,489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858000000000004,690.018,2019-01-05,11:51,Credit card,657.16,32.858000000000004,7.3
946,859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,168.5,8.425,5.3
947,676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.6889999999999996,56.468999999999994,2019-02-03,20:13,Ewallet,53.78,2.6889999999999996,4.7
948,373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44,Ewallet,179.05,8.9525,7.9
949,365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572000000000001,222.012,2019-02-24,14:26,Ewallet,211.44,10.572000000000001,8.9
950,503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40,Ewallet,119.73,5.9865,9.3
951,305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43,Ewallet,65.7,3.285,4.7
952,574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,251.4,12.57,8.7
953,784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,Cash,84.16,4.208,7.6
954,200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45,Cash,395.46,19.773,5.7
955,846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51,Cash,297.99,14.8995,6.8
956,577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16,Cash,454.41,22.7205,5.4
957,430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55,Cash,276.12,13.806,7.1
958,867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,Cash,158.0,7.9,7.8
959,384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,Cash,887.94,44.397,8.4
960,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,Cash,91.98,4.599,9.8
961,324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45,Cash,41.78,2.089,9.8
962,593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,15.5,0.775,7.4
963,364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,290.46,14.523,6.7
964,794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,Credit card,66.66,3.333,6.4
965,172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,Credit card,76.54,3.827,5.8
966,558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,Ewallet,299.7,14.985,7.2
967,195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55,Credit card,243.03,12.1515,9.3
968,605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,47.4,2.37,9.5
969,214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44,Credit card,172.45,8.6225,9.0
970,746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,Credit card,846.3,42.315,9.0
971,448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51,Ewallet,258.37,12.9185,6.7
972,452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17,Cash,609.56,30.478,5.5
973,531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29,Cash,240.24,12.012,5.4
974,744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59,Cash,172.26,8.613,8.2
975,883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.83200000000001,2019-03-06,11:55,Credit card,99.84,4.992,7.0
976,221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,Cash,298.64,14.932,8.5
977,518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,Ewallet,159.6,7.98,4.9
978,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10,Credit card,25.45,1.2725,5.1
979,151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43,Credit card,67.77,3.3885,6.5
980,728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46,Cash,238.36,11.918,9.8
981,809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,232.6,11.63,8.4
982,139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.86600000000001,921.186,2019-03-14,14:19,Ewallet,877.32,43.86600000000001,7.4
983,148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33,Cash,699.72,34.986,6.1
984,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40,Cash,674.59,33.7295,6.0
985,374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30,Ewallet,318.55,15.9275,8.5
986,764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,Ewallet,29.52,1.476,4.3
987,552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08,Credit card,496.0,24.8,6.2
988,267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,823.4,41.17,4.3
989,430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148000000000003,633.1080000000001,2019-01-28,15:46,Credit card,602.96,30.148000000000003,8.4
990,886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,282.8,14.14,4.5
991,602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,Ewallet,766.0,38.3,6.0
992,745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46,Ewallet,116.06,5.803,8.8
993,690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35,Ewallet,174.9,8.745,6.6
994,652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40,Ewallet,60.95,3.0475,5.9
995,233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,Ewallet,40.35,2.0175,6.2
997,727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.5919999999999999,33.431999999999995,2019-02-09,13:22,Cash,31.84,1.5919999999999999,7.7
998,347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.2910000000000004,69.111,2019-02-22,15:33,Cash,65.82,3.2910000000000004,4.1
999,849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28,Cash,618.38,30.919,6.6
