QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,,,,,CITY,,,COUNTRY,,,,DEALSIZE
47,100,2,6154.18,4/26/2004 0:00,Shipped,2,4,2004,Vintage Cars,127,S18_2325,,,,,Boston,,,USA,,,,Medium
37,100,13,4750.8,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,127,S18_2325,,,,,Torino,,,Italy,,,,Medium
31,100,2,3822.92,09-01-2004 00:00,Shipped,3,9,2004,Vintage Cars,127,S18_2325,,,,,Singapore,,,Singapore,,,,Medium
24,100,17,2440.8,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,127,S18_2325,,,,,Versailles,,,France,,,,Small
31,100,14,4729.36,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,127,S18_2325,,,,,San Rafael,,,USA,,,,Medium
50,100,6,12536.5,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,127,S18_2325,,,,,Nashua,,,USA,,,,Large
35,64.69,8,2264.15,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,127,S18_2325,,,,,Manchester,,,UK,,,,Small
30,100,3,3928.2,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,127,S18_2325,,,,,Marseille,,,France,,,,Medium
29,100,3,3630.22,12-09-2004 00:00,Shipped,4,12,2004,Vintage Cars,127,S18_2325,,,,,Paris,,,France,,,,Medium
27,100,5,4196.07,01-12-2005 00:00,Resolved,1,1,2005,Vintage Cars,127,S18_2325,,,,,Pasadena,,,USA,,,,Medium
40,100,10,4931.6,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,127,S18_2325,,,,,Madrid,,,Spain,,,,Medium
31,98.99,16,3068.69,03-04-2005 00:00,Shipped,1,3,2005,Vintage Cars,127,S18_2325,,,,,San Rafael,,,USA,,,,Medium
6,100,2,785.64,4/23/2005 0:00,Shipped,2,4,2005,Vintage Cars,127,S18_2325,,,,,Singapore,,,Singapore,,,,Small
45,100,2,4977,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,127,S18_2325,,,,,Chatswood,,,Australia,,,,Medium
22,54.09,2,1189.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,60,S18_2432,,,,,Stavern,,,Norway,,,,Small
45,68.67,6,3090.15,04-01-2003 00:00,Shipped,2,4,2003,Trucks and Buses,60,S18_2432,,,,,Paris,,,France,,,,Medium
43,65.02,2,2795.86,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,60,S18_2432,,,,,Madrid,,,Spain,,,,Small
46,61.99,2,2851.54,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,60,S18_2432,,,,,Burlingame,,,USA,,,,Small
39,69.28,9,2701.92,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,60,S18_2432,,,,,Oulu,,,Finland,,,,Small
31,71.1,18,2204.1,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,60,S18_2432,,,,,Singapore,,,Singapore,,,,Small
41,69.28,7,2840.48,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,,,,,London,,,UK,,,,Small
44,60.16,12,2647.04,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,,,,,Sevilla,,,Spain,,,,Small
45,70.49,2,3172.05,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,60,S18_2432,,,,,Lyon,,,France,,,,Medium
37,69.89,13,2585.93,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,60,S18_2432,,,,,Boston,,,USA,,,,Small
35,61.38,2,2148.3,02-04-2004 00:00,Shipped,1,2,2004,Trucks and Buses,60,S18_2432,,,,,Singapore,,,Singapore,,,,Small
28,59.55,7,1667.4,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,60,S18_2432,,,,,San Rafael,,,USA,,,,Small
30,61.99,11,1859.7,05-05-2004 00:00,Shipped,2,5,2004,Trucks and Buses,60,S18_2432,,,,,Madrid,,,Spain,,,,Small
30,49.22,10,1476.6,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,60,S18_2432,,,,,Singapore,,,Singapore,,,,Small
25,69.28,11,1732,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,60,S18_2432,,,,,San Rafael,,,USA,,,,Small
29,57.73,7,1674.17,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,60,S18_2432,,,,,Allentown,,,USA,,,,Small
26,57.73,2,1500.98,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,60,S18_2432,,,,,Boras,,,Sweden,,,,Small
41,53.48,11,2192.68,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,,,,,Cambridge,,,USA,,,,Small
34,52.87,5,1797.58,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,60,S18_2432,,,,,Vancouver,,,Canada,,,,Small
35,61.21,11,2142.35,11-04-2004 00:00,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,,,,,Nashua,,,USA,,,,Small
34,61.38,1,2086.92,11/19/2004 0:00,On Hold,4,11,2004,Trucks and Buses,60,S18_2432,,,,,Lule,,,Sweden,,,,Small
50,100,8,6834.5,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,60,S18_2432,,,,,Melbourne,,,Australia,,,,Medium
41,61.99,7,2541.59,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,60,S18_2432,,,,,San Rafael,,,USA,,,,Small
22,96.86,7,2130.92,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,60,S18_2432,,,,,North Sydney,,,Australia,,,,Small
35,48.62,7,1701.7,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,60,S18_2432,,,,,San Francisco,,,USA,,,,Small
44,38.5,5,1694,03-09-2005 00:00,Shipped,1,3,2005,Trucks and Buses,60,S18_2432,,,,,North Sydney,,,Australia,,,,Small
47,61.99,11,2913.53,05-03-2005 00:00,Shipped,2,5,2005,Trucks and Buses,60,S18_2432,,,,,Madrid,,,Spain,,,,Small
19,49.22,10,935.18,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,60,S18_2432,,,,,Nantes,,,France,,,,Small
34,90.39,2,3073.26,2/17/2003 0:00,Shipped,1,2,2003,Planes,84,S18_2581,,,,,Bergamo,,,Italy,,,,Medium
29,71.81,8,2082.49,4/29/2003 0:00,Shipped,2,4,2003,Planes,84,S18_2581,,,,,Melbourne,,,Australia,,,,Small
49,69.27,3,3394.23,6/27/2003 0:00,Shipped,2,6,2003,Planes,84,S18_2581,,,,,Madrid,,,Spain,,,,Medium
30,85.32,14,2559.6,8/25/2003 0:00,Shipped,3,8,2003,Planes,84,S18_2581,,,,,Pasadena,,,USA,,,,Small
21,70.96,9,1490.16,10/28/2003 0:00,Shipped,4,10,2003,Planes,84,S18_2581,,,,,Burlingame,,,USA,,,,Small
50,76.88,7,3844,01-12-2004 00:00,Shipped,1,1,2004,Planes,84,S18_2581,,,,,Osaka,,,Japan,,,,Medium
47,100,9,4724.91,2/20/2004 0:00,Shipped,1,2,2004,Planes,84,S18_2581,,,,,Melbourne,,,Australia,,,,Medium
24,76.03,3,1824.72,04-02-2004 00:00,Shipped,2,4,2004,Planes,84,S18_2581,,,,,Tsawassen,,,Canada,,,,Small
27,98.84,4,2668.68,05-11-2004 00:00,Shipped,2,5,2004,Planes,84,S18_2581,,,,,San Jose,,,USA,,,,Small
33,86.17,10,2843.61,6/28/2004 0:00,Shipped,2,6,2004,Planes,84,S18_2581,,,,,Bridgewater,,,USA,,,,Small
35,90.39,9,3163.65,7/23/2004 0:00,Shipped,3,7,2004,Planes,84,S18_2581,,,,,Nantes,,,France,,,,Medium
31,71.81,1,2226.11,8/21/2004 0:00,Shipped,3,8,2004,Planes,84,S18_2581,,,,,Oslo,,,Norway,,,,Small
25,82.79,4,2069.75,9/16/2004 0:00,Shipped,3,9,2004,Planes,84,S18_2581,,,,,Dublin,,,Ireland,,,,Small
27,82.79,7,2235.33,10/15/2004 0:00,Shipped,4,10,2004,Planes,84,S18_2581,,,,,White Plains,,,USA,,,,Small
31,100,9,3116.43,11-02-2004 00:00,Shipped,4,11,2004,Planes,84,S18_2581,,,,,Allentown,,,USA,,,,Medium
45,100,8,4781.7,11-10-2004 00:00,Resolved,4,11,2004,Planes,84,S18_2581,,,,,Kobenhavn,,,Denmark,,,,Medium
27,100,2,2810.7,11/23/2004 0:00,Shipped,4,11,2004,Planes,84,S18_2581,,,,,Minato-ku,,,Japan,,,,Small
27,100,1,3515.67,12-04-2004 00:00,Shipped,4,12,2004,Planes,84,S18_2581,,,,,Glendale,,,USA,,,,Medium
42,69.27,2,2909.34,02-02-2005 00:00,Shipped,1,2,2005,Planes,84,S18_2581,,,,,South Brisbane,,,Australia,,,,Small
21,74.77,18,1570.17,03-01-2005 00:00,Resolved,1,3,2005,Planes,84,S18_2581,,,,,Madrid,,,Spain,,,,Small
34,76.88,15,2613.92,3/30/2005 0:00,Shipped,1,3,2005,Planes,84,S18_2581,,,,,Reims,,,France,,,,Small
42,76.03,3,3193.26,04-03-2005 00:00,On Hold,2,4,2005,Planes,84,S18_2581,,,,,Newark,,,USA,,,,Medium
15,98.84,4,1482.6,05-10-2005 00:00,Shipped,2,5,2005,Planes,84,S18_2581,,,,,Reggio Emilia,,,Italy,,,,Small
29,70.87,6,2055.23,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,60,S18_2625,,,,,NYC,,,USA,,,,Small
46,58.15,4,2674.9,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,60,S18_2625,,,,,Melbourne,,,Australia,,,,Small
30,61.78,6,1853.4,07-01-2003 00:00,Shipped,3,7,2003,Motorcycles,60,S18_2625,,,,,Paris,,,France,,,,Small
30,49.67,10,1490.1,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,60,S18_2625,,,,,Pasadena,,,USA,,,,Small
42,51.48,18,2162.16,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,60,S18_2625,,,,,San Francisco,,,USA,,,,Small
46,61.18,5,2814.28,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,60,S18_2625,,,,,Burlingame,,,USA,,,,Small
25,64.2,13,1605,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,60,S18_2625,,,,,Lille,,,France,,,,Small
32,65.42,5,2093.44,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,60,S18_2625,,,,,Bergen,,,Norway,,,,Small
30,64.81,6,1944.3,12-01-2003 00:00,Shipped,4,12,2003,Motorcycles,60,S18_2625,,,,,San Francisco,,,USA,,,,Small
40,49.67,3,1986.8,01-12-2004 00:00,Shipped,1,1,2004,Motorcycles,60,S18_2625,,,,,Osaka,,,Japan,,,,Small
28,60.57,5,1695.96,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,60,S18_2625,,,,,Melbourne,,,Australia,,,,Small
23,55.72,2,1281.56,04-03-2004 00:00,Shipped,2,4,2004,Motorcycles,60,S18_2625,,,,,Philadelphia,,,USA,,,,Small
29,61.18,6,1774.22,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,60,S18_2625,,,,,Newark,,,USA,,,,Small
34,58.75,6,1997.5,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,60,S18_2625,,,,,Bridgewater,,,USA,,,,Small
37,63.6,5,2353.2,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,60,S18_2625,,,,,Nantes,,,France,,,,Small
20,49.06,10,981.2,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,60,S18_2625,,,,,Cambridge,,,USA,,,,Small
32,48.46,2,1550.72,9/27/2004 0:00,Shipped,3,9,2004,Motorcycles,60,S18_2625,,,,,Nantes,,,France,,,,Small
34,52.09,3,1771.06,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,60,S18_2625,,,,,White Plains,,,USA,,,,Small
42,52.7,5,2213.4,11-02-2004 00:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,,,,,Allentown,,,USA,,,,Small
38,100,12,5266.04,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,,,,,NYC,,,USA,,,,Medium
30,62.16,1,1864.8,11/23/2004 0:00,Shipped,4,11,2004,Motorcycles,60,S18_2625,,,,,Minato-ku,,,Japan,,,,Small
23,49.67,3,1142.41,01-05-2005 00:00,Shipped,1,1,2005,Motorcycles,60,S18_2625,,,,,Burlingame,,,USA,,,,Small
22,53.3,4,1172.6,02-02-2005 00:00,Shipped,1,2,2005,Motorcycles,60,S18_2625,,,,,South Brisbane,,,Australia,,,,Small
39,100,5,6981,03-03-2005 00:00,Shipped,1,3,2005,Motorcycles,60,S18_2625,,,,,Boras,,,Sweden,,,,Medium
55,55.72,2,3064.6,04-07-2005 00:00,Shipped,2,4,2005,Motorcycles,60,S18_2625,,,,,Paris,,,France,,,,Medium
36,61.18,6,2202.48,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,60,S18_2625,,,,,Madrid,,,Spain,,,,Small
26,100,1,3773.38,01-09-2003 00:00,Shipped,1,1,2003,Vintage Cars,168,S18_2795,,,,,Frankfurt,,,Germany,,,,Medium
31,100,1,5074.39,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,168,S18_2795,,,,,Manchester,,,UK,,,,Medium
34,100,2,6483.46,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,168,S18_2795,,,,,Melbourne,,,Australia,,,,Medium
41,100,8,7956.46,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,168,S18_2795,,,,,Chatswood,,,Australia,,,,Large
23,100,5,4230.62,09-12-2003 00:00,Shipped,3,9,2003,Vintage Cars,168,S18_2795,,,,,Brisbane,,,USA,,,,Medium
48,100,3,7209.12,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,168,S18_2795,,,,,San Francisco,,,USA,,,,Large
22,100,7,3452.68,11-05-2003 00:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,,,,,Bergamo,,,Italy,,,,Medium
21,100,4,3047.73,11-12-2003 00:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,,,,,San Rafael,,,USA,,,,Medium
22,100,8,3675.32,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,168,S18_2795,,,,,Glen Waverly,,,Australia,,,,Medium
40,100,3,7492.4,12-03-2003 00:00,Shipped,4,12,2003,Vintage Cars,168,S18_2795,,,,,Madrid,,,Spain,,,,Large
50,100,1,9534.5,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,168,S18_2795,,,,,Madrid,,,Spain,,,,Large
29,100,4,5579.02,03-02-2004 00:00,Shipped,1,3,2004,Vintage Cars,168,S18_2795,,,,,Lyon,,,France,,,,Medium
43,100,8,5950.34,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,168,S18_2795,,,,,Madrid,,,Spain,,,,Medium
24,100,1,3726,06-04-2004 00:00,Shipped,2,6,2004,Vintage Cars,168,S18_2795,,,,,Strasbourg,,,France,,,,Medium
22,100,10,4455,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,168,S18_2795,,,,,Torino,,,Italy,,,,Medium
43,100,3,8272.34,09-03-2004 00:00,Shipped,3,9,2004,Vintage Cars,168,S18_2795,,,,,Bergen,,,Norway,,,,Large
20,100,14,3577.6,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,168,S18_2795,,,,,Versailles,,,France,,,,Medium
25,100,11,3881.25,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,168,S18_2795,,,,,San Rafael,,,USA,,,,Medium
36,100,2,5797.44,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,168,S18_2795,,,,,Nashua,,,USA,,,,Medium
24,52.67,1,1264.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,S18_2795,,,,,Manchester,,,UK,,,,Small
21,100,6,4815.3,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,168,S18_2795,,,,,Melbourne,,,Australia,,,,Medium
30,100,1,4462.2,12-09-2004 00:00,Shipped,4,12,2004,Vintage Cars,168,S18_2795,,,,,Paris,,,France,,,,Medium
32,94.79,7,3033.28,01-12-2005 00:00,Resolved,1,1,2005,Vintage Cars,168,S18_2795,,,,,Pasadena,,,USA,,,,Medium
21,47.18,8,990.78,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,168,S18_2795,,,,,Madrid,,,Spain,,,,Small
26,78.11,7,2030.86,03-04-2005 00:00,Shipped,1,3,2005,Vintage Cars,168,S18_2795,,,,,San Rafael,,,USA,,,,Small
35,100,1,5433.75,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,168,S18_2795,,,,,San Rafael,,,USA,,,,Medium
26,100,1,3157.44,03-10-2003 00:00,Shipped,1,3,2003,Classic Cars,132,S18_2870,,,,,Philadelphia,,,USA,,,,Medium
46,100,3,5161.2,5/20/2003 0:00,Shipped,2,5,2003,Classic Cars,132,S18_2870,,,,,Nantes,,,France,,,,Medium
37,100,3,4346.76,07-10-2003 00:00,Shipped,3,7,2003,Classic Cars,132,S18_2870,,,,,Reims,,,France,,,,Medium
27,100,10,3528.36,09-11-2003 00:00,Shipped,3,9,2003,Classic Cars,132,S18_2870,,,,,North Sydney,,,Australia,,,,Medium
23,100,9,3187.8,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,132,S18_2870,,,,,Aaarhus,,,Denmark,,,,Medium
39,100,7,6023.16,11-05-2003 00:00,Shipped,4,11,2003,Classic Cars,132,S18_2870,,,,,Bridgewater,,,USA,,,,Medium
27,100,3,3884.76,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,132,S18_2870,,,,,Bergen,,,Norway,,,,Medium
38,100,8,4965.84,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,132,S18_2870,,,,,Nashua,,,USA,,,,Medium
27,100,14,4169.88,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,132,S18_2870,,,,,NYC,,,USA,,,,Medium
40,100,7,4910.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,132,S18_2870,,,,,Madrid,,,Spain,,,,Medium
24,100,5,3231.36,2/26/2004 0:00,Shipped,1,2,2004,Classic Cars,132,S18_2870,,,,,San Diego,,,USA,,,,Medium
44,100,12,6853.44,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,132,S18_2870,,,,,Strasbourg,,,France,,,,Medium
37,100,2,5177.04,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,132,S18_2870,,,,,Liverpool,,,UK,,,,Medium
20,100,3,2824.8,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,132,S18_2870,,,,,Reggio Emilia,,,Italy,,,,Small
39,100,3,4324.32,08-06-2004 00:00,Shipped,3,8,2004,Classic Cars,132,S18_2870,,,,,Las Vegas,,,USA,,,,Medium
44,100,1,5052.96,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,132,S18_2870,,,,,Gensve,,,Switzerland,,,,Medium
22,100,5,3223.44,10-05-2003 00:00,Shipped,4,10,2003,Classic Cars,132,S18_2870,,,,,Oslo,,,Norway,,,,Medium
43,100,10,5278.68,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,132,S18_2870,,,,,Madrid,,,Spain,,,,Medium
27,100,7,2851.2,11-04-2004 00:00,Shipped,4,11,2004,Classic Cars,132,S18_2870,,,,,New Bedford,,,USA,,,,Small
26,64.9,10,1687.4,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,132,S18_2870,,,,,Philadelphia,,,USA,,,,Small
25,52.32,3,1308,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,132,S18_2870,,,,,Reims,,,France,,,,Small
49,100,2,6144.6,01-10-2005 00:00,Shipped,1,1,2005,Classic Cars,132,S18_2870,,,,,Charleroi,,,Belgium,,,,Medium
29,100,5,5127.2,02-10-2005 00:00,Shipped,1,2,2005,Classic Cars,132,S18_2870,,,,,Madrid,,,Spain,,,,Medium
41,100,12,6386.16,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,132,S18_2870,,,,,San Jose,,,USA,,,,Medium
55,100,2,7695.6,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,132,S18_2870,,,,,Salzburg,,,Austria,,,,Large
27,83.07,12,2242.89,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,101,S18_2949,,,,,Stavern,,,Norway,,,,Small
23,100,2,2539.89,3/24/2003 0:00,Shipped,1,3,2003,Vintage Cars,101,S18_2949,,,,,Lule,,,Sweden,,,,Small
31,90.17,12,2795.27,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,101,S18_2949,,,,,Madrid,,,Spain,,,,Small
46,100,1,5545.76,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,101,S18_2949,,,,,Chatswood,,,Australia,,,,Medium
47,91.18,9,4285.46,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,101,S18_2949,,,,,Singapore,,,Singapore,,,,Medium
31,100,2,3329.09,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,101,S18_2949,,,,,NYC,,,USA,,,,Medium
46,100,5,5592.22,11-06-2003 00:00,Shipped,4,11,2003,Vintage Cars,101,S18_2949,,,,,South Brisbane,,,Australia,,,,Medium
37,89.15,9,3298.55,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,S18_2949,,,,,Philadelphia,,,USA,,,,Medium
28,93.21,1,2609.88,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,101,S18_2949,,,,,Glen Waverly,,,Australia,,,,Small
37,90.17,7,3336.29,12-05-2003 00:00,Shipped,4,12,2003,Vintage Cars,101,S18_2949,,,,,Vancouver,,,Canada,,,,Medium
49,100,4,5510.05,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,101,S18_2949,,,,,Burbank,,,USA,,,,Medium
24,100,3,2504.4,03-10-2004 00:00,Shipped,1,3,2004,Vintage Cars,101,S18_2949,,,,,Cambridge,,,USA,,,,Small
30,100,1,3525.6,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,101,S18_2949,,,,,Madrid,,,Spain,,,,Medium
50,88.14,1,4407,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,101,S18_2949,,,,,San Jose,,,USA,,,,Medium
31,96.24,10,2983.44,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,101,S18_2949,,,,,Chatswood,,,Australia,,,,Small
46,100,3,5126.24,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,101,S18_2949,,,,,Torino,,,Italy,,,,Medium
47,100,12,5713.79,09-08-2004 00:00,Shipped,3,9,2004,Vintage Cars,101,S18_2949,,,,,Boras,,,Sweden,,,,Medium
46,100,7,4613.8,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,101,S18_2949,,,,,Versailles,,,France,,,,Medium
37,100,4,3711.1,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,101,S18_2949,,,,,San Rafael,,,USA,,,,Medium
33,100,12,3524.73,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,,,,,Nashua,,,USA,,,,Medium
31,90.17,5,2795.27,11/18/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,,,,,San Francisco,,,USA,,,,Small
48,100,9,4814.4,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,101,S18_2949,,,,,Melbourne,,,Australia,,,,Medium
41,87.13,6,3572.33,12-10-2004 00:00,Shipped,4,12,2004,Vintage Cars,101,S18_2949,,,,,San Rafael,,,USA,,,,Medium
42,100,1,4581.36,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,101,S18_2949,,,,,Brickhaven,,,USA,,,,Medium
41,100,8,4319.76,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,101,S18_2949,,,,,San Francisco,,,USA,,,,Medium
32,45.25,6,1448,03-09-2005 00:00,Shipped,1,3,2005,Vintage Cars,101,S18_2949,,,,,North Sydney,,,Australia,,,,Small
10,88.14,1,881.4,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,101,S18_2949,,,,,Bruxelles,,,Belgium,,,,Small
35,57.46,14,2011.1,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,62,S18_2957,,,,,Stavern,,,Norway,,,,Small
28,64.33,2,1801.24,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,62,S18_2957,,,,,San Francisco,,,USA,,,,Small
46,73.7,14,3390.2,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,62,S18_2957,,,,,Madrid,,,Spain,,,,Medium
20,71.2,3,1424,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,62,S18_2957,,,,,Chatswood,,,Australia,,,,Small
30,49.97,11,1499.1,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,62,S18_2957,,,,,Singapore,,,Singapore,,,,Small
48,69.96,4,3358.08,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,62,S18_2957,,,,,NYC,,,USA,,,,Medium
28,53.72,2,1504.16,11-05-2003 00:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,,,,,Bergamo,,,Italy,,,,Small
39,68.08,11,2655.12,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,,,,,Philadelphia,,,USA,,,,Small
24,51.84,3,1244.16,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,62,S18_2957,,,,,Glen Waverly,,,Australia,,,,Small
28,67.46,9,1888.88,12-05-2003 00:00,Shipped,4,12,2003,Vintage Cars,62,S18_2957,,,,,Vancouver,,,Canada,,,,Small
31,58.71,6,1820.01,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,62,S18_2957,,,,,Burbank,,,USA,,,,Small
45,63.71,5,2866.95,03-10-2004 00:00,Shipped,1,3,2004,Vintage Cars,62,S18_2957,,,,,Cambridge,,,USA,,,,Small
24,58.09,3,1394.16,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,62,S18_2957,,,,,Madrid,,,Spain,,,,Small
49,53.72,3,2632.28,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,62,S18_2957,,,,,San Jose,,,USA,,,,Small
32,63.08,1,2018.56,7/16/2004 0:00,Shipped,3,7,2004,Vintage Cars,62,S18_2957,,,,,Salzburg,,,Austria,,,,Small
43,68.71,5,2954.53,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,62,S18_2957,,,,,Torino,,,Italy,,,,Small
37,50.59,14,1871.83,09-08-2004 00:00,Shipped,3,9,2004,Vintage Cars,62,S18_2957,,,,,Boras,,,Sweden,,,,Small
24,64.96,9,1559.04,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,62,S18_2957,,,,,Versailles,,,France,,,,Small
35,53.72,6,1880.2,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,62,S18_2957,,,,,San Rafael,,,USA,,,,Small
41,29.87,13,1224.67,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,,,,,Nashua,,,USA,,,,Small
26,100,17,2979.08,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,,,,,Manchester,,,UK,,,,Small
34,64.96,10,2208.64,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,62,S18_2957,,,,,Melbourne,,,Australia,,,,Small
49,70.58,5,3458.42,12-10-2004 00:00,Shipped,4,12,2004,Vintage Cars,62,S18_2957,,,,,San Rafael,,,USA,,,,Medium
28,44.21,6,1237.88,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,62,S18_2957,,,,,Brickhaven,,,USA,,,,Small
